app_id,client_id,apply_date,channel,product,requested_amount,decision,reject_reason,approved_amount,is_issued
9726,11373,2024-07-21,Партнёр (POS),Кредит наличными,1440000,Отказ,Действующая просрочка,0,0
9727,6382,2024-07-03,Мобильное приложение,Кредитная карта,520000,Отказ,Высокая долговая нагрузка,0,0
9728,6438,2024-07-07,Отделение,Кредитная карта,380000,Отказ,Недостаточный подтверждённый доход,0,0
9729,5360,2024-07-06,Партнёр (POS),Кредит наличными,1460000,Одобрено,,1060000,1
9730,2395,2024-07-05,Мобильное приложение,POS-кредит,380000,Отказ,Несоответствие политике банка,0,0
9731,1582,2024-07-04,Онлайн-заявка,POS-кредит,200000,Одобрено,,200000,1
9732,2132,2024-07-17,Отделение,Кредитная карта,600000,Одобрено,,600000,1
9733,778,2024-07-03,Отделение,POS-кредит,350000,Отказ,Недостаточный подтверждённый доход,0,0
9734,10073,2024-07-06,Партнёр (POS),Кредит наличными,1230000,Одобрено,,710000,1
9735,308,2024-07-24,Партнёр (POS),POS-кредит,410000,Одобрено,,220000,1
9736,7878,2024-07-15,Мобильное приложение,POS-кредит,270000,Одобрено,,270000,1
9737,295,2024-07-13,Мобильное приложение,Кредит наличными,950000,Отказ,Действующая просрочка,0,0
9738,10980,2024-07-13,Онлайн-заявка,POS-кредит,230000,Одобрено,,230000,1
9739,3707,2024-07-05,Онлайн-заявка,Кредит наличными,1590000,Отказ,Низкий скоринговый балл,0,0
9740,4830,2024-07-16,Отделение,Кредит наличными,760000,Отказ,Несоответствие политике банка,0,0
9741,3488,2024-07-01,Колл-центр,Кредит наличными,1490000,Отказ,Недостаточная кредитная история,0,0
9742,4308,2024-07-21,Онлайн-заявка,Кредитная карта,140000,Отказ,Низкий скоринговый балл,0,0
9743,2613,2024-07-01,Онлайн-заявка,Кредит наличными,1650000,Отказ,Высокая долговая нагрузка,0,0
9744,11738,2024-07-22,Отделение,Кредитная карта,620000,Одобрено,,620000,1
9745,8348,2024-07-04,Партнёр (POS),Кредит наличными,1020000,Одобрено,,1020000,1
9746,5648,2024-07-25,Партнёр (POS),Кредитная карта,640000,Одобрено,,640000,1
9747,10124,2024-06-30,Партнёр (POS),Кредитная карта,200000,Отказ,Высокая долговая нагрузка,0,0
9748,1557,2024-07-13,Колл-центр,POS-кредит,330000,Отказ,Высокая долговая нагрузка,0,0
9749,5115,2024-07-18,Отделение,POS-кредит,350000,Одобрено,,350000,1
9750,8927,2024-07-06,Отделение,POS-кредит,390000,Отказ,Недостаточный подтверждённый доход,0,0
9751,2613,2024-07-20,Колл-центр,Кредит наличными,580000,Отказ,Недостаточный подтверждённый доход,0,0
9752,2500,2024-07-06,Онлайн-заявка,Кредитная карта,380000,Отказ,Действующая просрочка,0,0
9753,9460,2024-07-08,Партнёр (POS),Кредитная карта,280000,Одобрено,,180000,1
9754,5235,2024-06-30,Колл-центр,POS-кредит,380000,Одобрено,,380000,0
9755,7218,2024-07-21,Мобильное приложение,POS-кредит,370000,Одобрено,,370000,1
9756,11645,2024-07-03,Онлайн-заявка,POS-кредит,240000,Одобрено,,240000,1
9757,1681,2024-07-22,Онлайн-заявка,Кредит наличными,750000,Одобрено,,670000,1
9758,1851,2024-07-23,Партнёр (POS),Кредит наличными,920000,Отказ,Недостаточный подтверждённый доход,0,0
9759,8669,2024-07-14,Партнёр (POS),POS-кредит,230000,Отказ,Высокая долговая нагрузка,0,0
9760,5701,2024-07-10,Отделение,POS-кредит,310000,Одобрено,,310000,1
9761,7376,2024-07-13,Отделение,Кредитная карта,360000,Отказ,Высокая долговая нагрузка,0,0
9762,842,2024-07-23,Партнёр (POS),Кредит наличными,1150000,Отказ,Низкий скоринговый балл,0,0
9763,9049,2024-07-17,Онлайн-заявка,POS-кредит,180000,Отказ,Низкий скоринговый балл,0,0
9764,2613,2024-07-08,Партнёр (POS),Кредит наличными,900000,Одобрено,,900000,1
9765,6682,2024-07-08,Колл-центр,Кредитная карта,300000,Одобрено,,200000,1
9766,1963,2024-07-16,Отделение,Кредит наличными,960000,Одобрено,,490000,1
9767,717,2024-07-22,Мобильное приложение,POS-кредит,100000,Отказ,Действующая просрочка,0,0
9768,11527,2024-07-13,Мобильное приложение,POS-кредит,180000,Одобрено,,180000,0
9769,295,2024-07-17,Партнёр (POS),Кредит наличными,50000,Отказ,Низкий скоринговый балл,0,0
9770,10439,2024-07-23,Мобильное приложение,Кредитная карта,490000,Одобрено,,490000,0
9771,3488,2024-07-10,Колл-центр,Кредит наличными,1350000,Одобрено,,1110000,0
9772,3986,2024-07-03,Партнёр (POS),Кредитная карта,250000,Одобрено,,210000,1
9773,4453,2024-07-02,Онлайн-заявка,POS-кредит,400000,Отказ,Высокая долговая нагрузка,0,0
9774,9251,2024-07-06,Колл-центр,POS-кредит,50000,Отказ,Низкий скоринговый балл,0,0
9775,6015,2024-07-16,Онлайн-заявка,Кредитная карта,310000,Отказ,Высокая долговая нагрузка,0,0
9776,9668,2024-07-23,Онлайн-заявка,Кредитная карта,590000,Одобрено,,470000,0
9777,9472,2024-06-30,Отделение,Кредитная карта,250000,Одобрено,,150000,1
9778,7484,2024-07-24,Отделение,POS-кредит,210000,Одобрено,,210000,0
9779,8001,2024-07-04,Онлайн-заявка,POS-кредит,410000,Отказ,Высокая долговая нагрузка,0,0
9780,290,2024-07-02,Мобильное приложение,Кредит наличными,860000,Отказ,Недостаточный подтверждённый доход,0,0
9781,11596,2024-07-07,Партнёр (POS),Кредитная карта,430000,Отказ,Низкий скоринговый балл,0,0
9782,8497,2024-07-22,Мобильное приложение,POS-кредит,370000,Одобрено,,370000,0
9783,1668,2024-07-19,Колл-центр,Кредитная карта,600000,Одобрено,,480000,0
9784,1784,2024-07-12,Партнёр (POS),Кредит наличными,1270000,Одобрено,,1270000,1
9785,6267,2024-07-24,Онлайн-заявка,Кредит наличными,170000,Отказ,Действующая просрочка,0,0
9786,9116,2024-07-11,Партнёр (POS),Кредит наличными,450000,Отказ,Недостаточная кредитная история,0,0
9787,10010,2024-07-06,Колл-центр,Кредитная карта,420000,Отказ,Высокая долговая нагрузка,0,0
9788,4941,2024-07-18,Мобильное приложение,POS-кредит,180000,Отказ,Низкий скоринговый балл,0,0
9789,8667,2024-06-29,Отделение,POS-кредит,310000,Одобрено,,310000,0
9790,11987,2024-06-29,Мобильное приложение,Кредитная карта,270000,Одобрено,,270000,0
9791,10814,2024-07-13,Партнёр (POS),Кредит наличными,1560000,Одобрено,,1110000,1
